"30.06.2020 20:00";"30.0";"";"";"";"26";"Ветер, дующий с севера";"5";"";"";"Облаков нет.";" ";"";"";"";"38.0";"";"";"";"";"";"50.0";"8.5";"";"";"";"";"";"";
"30.06.2020 17:00";"37.0";"";"";"";"17";"Ветер, дующий с юга";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"8.5";"";"";"";"";"";"";
"30.06.2020 14:00";"36.0";"";"";"";"18";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.8";"";"";"";"";"";"";
"30.06.2020 11:00";"31.7";"";"";"";"26";"Ветер, дующий с севера";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"9.8";"";"";"";"";"";"";
"30.06.2020 08:00";"26.2";"";"";"";"47";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"19.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"14.1";"";"";"";"";"";"";
"30.06.2020 05:00";"20.0";"";"";"";"74";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"15.1";"";"";"";"";"";"";
"30.06.2020 02:00";"21.0";"";"";"";"58";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"12.5";"";"";"";"";"";"";
"29.06.2020 23:00";"24.0";"";"";"";"48";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"12.3";"";"";"";"";"";"";
"29.06.2020 20:00";"28.0";"";"";"";"39";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"35.0";"";"";"";"";"";"50.0";"12.9";"";"";"";"";"";"";
"29.06.2020 17:00";"34.0";"";"";"";"13";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"2.3";"";"";"";"";"";"";
"29.06.2020 14:00";"33.0";"";"";"";"16";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"3.8";"";"";"";"";"";"";
"29.06.2020 11:00";"27.2";"";"";"";"";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"";"";"";"";"";"";"";
"29.06.2020 08:00";"22.0";"";"";"";"51";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"12.0";"";"";"";"";"";"";"50.0";"11.4";"";"";"";"";"";"";
"29.06.2020 05:00";"13.0";"";"";"";"93";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"11.9";"";"";"";"";"";"";
"29.06.2020 02:00";"17.0";"";"";"";"73";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"28.06.2020 23:00";"20.5";"";"";"";"60";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"";"";"";"";"";"";
"28.06.2020 20:00";"26.0";"";"";"";"41";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"33.0";"";"";"";"";"";"50.0";"11.7";"";"";"";"";"";"";
"28.06.2020 17:00";"32.0";"";"";"";"19";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.3";"";"";"";"";"";"";
"28.06.2020 14:00";"31.0";"";"";"";"22";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"6.8";"";"";"";"";"";"";
"28.06.2020 11:00";"29.0";"";"";"";"30";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"9.5";"";"";"";"";"";"";
"28.06.2020 08:00";"23.0";"";"";"";"60";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"18.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"14.8";"";"";"";"";"";"";
"28.06.2020 05:00";"19.0";"";"";"";"84";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"16.2";"";"";"";"";"";"";
"28.06.2020 02:00";"21.0";"";"";"";"68";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"14.9";"";"";"";"";"";"";
"27.06.2020 23:00";"23.0";"";"";"";"60";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"14.8";"";"";"";"";"";"";
"27.06.2020 20:00";"26.1";"";"";"";"42";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"32.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"12.1";"";"";"";"";"";"";
"27.06.2020 17:00";"30.6";"";"";"";"24";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.6";"";"";"";"";"";"";
"27.06.2020 14:00";"31.0";"";"";"";"23";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.7";"";"";"";"";"";"";
"27.06.2020 11:00";"29.6";"";"";"";"27";"Ветер, дующий с юга";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"8.5";"";"";"";"";"";"";
"27.06.2020 08:00";"23.6";"";"";"";"37";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"16.0";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"8.0";"";"";"";"";"";"";
"27.06.2020 05:00";"17.1";"";"";"";"71";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"11.7";"";"";"";"";"";"";
"27.06.2020 02:00";"20.2";"";"";"";"65";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"26.06.2020 23:00";"23.5";"";"";"";"57";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"";"";"";"";"";"";
"26.06.2020 20:00";"28.6";"";"";"";"39";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"38.0";"";"";"";"";"";"50.0";"13.5";"";"";"";"";"";"";
"26.06.2020 17:00";"37.0";"";"";"";"14";"Ветер, дующий с запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.0";"";"";"";"";"";"";
"26.06.2020 14:00";"37.2";"";"";"";"13";"Ветер, дующий с запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"4.3";"";"";"";"";"";"";
"26.06.2020 11:00";"33.0";"";"";"";"21";"Ветер, дующий с запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"8.1";"";"";"";"";"";"";
"26.06.2020 05:00";"19.0";"";"";"";"73";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"14.1";"";"";"";"";"";"";
"26.06.2020 02:00";"22.0";"";"";"";"63";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"14.5";"";"";"";"";"";"";
"25.06.2020 23:00";"25.0";"";"";"";"45";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"25.06.2020 20:00";"28.0";"";"";"";"43";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"38.0";"";"";"";"";"";"50.0";"14.4";"";"";"";"";"";"";
"25.06.2020 17:00";"37.0";"";"";"";"13";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"3.8";"";"";"";"";"";"";
"25.06.2020 14:00";"36.0";"";"";"";"14";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"4.5";"";"";"";"";"";"";
"25.06.2020 11:00";"32.7";"";"";"";"20";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"7.0";"";"";"";"";"";"";
"25.06.2020 08:00";"27.6";"";"";"";"35";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"18.0";"";"";"";"";"";"";"50.0";"10.6";"";"";"";"";"";"";
"25.06.2020 05:00";"19.0";"";"";"";"72";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"13.7";"";"";"";"";"";"";
"25.06.2020 02:00";"23.0";"";"";"";"62";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"15.3";"";"";"";"";"";"";
"24.06.2020 23:00";"26.0";"";"";"";"52";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"24.06.2020 20:00";"29.0";"";"";"";"38";"Ветер, дующий с юга";"3";"";"";"40%.";" ";"";"";"";"38.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"13.2";"";"";"";"";"";"";
"24.06.2020 17:00";"35.0";"";"";"";"16";"Ветер, дующий с юга";"7";"";"";"90  или более, но не 100%";"Снег с перерывами слабый в срок наблюдения. ";"Морось.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"2500 или более, или облаков нет.";"";"";"50.0";"5.8";"";"";"";"";"";"";
"24.06.2020 14:00";"37.0";"";"";"";"14";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.3";"";"";"";"";"";"";
"24.06.2020 11:00";"34.0";"";"";"";"21";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"9.0";"";"";"";"";"";"";
"24.06.2020 08:00";"28.0";"";"";"";"35";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"19.0";"";"";"";"";"";"";"50.0";"11.0";"";"";"";"";"";"";
"24.06.2020 05:00";"20.0";"";"";"";"66";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"13.5";"";"";"";"";"";"";
"24.06.2020 02:00";"22.0";"";"";"";"51";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"23.06.2020 23:00";"25.0";"";"";"";"45";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"23.06.2020 20:00";"28.0";"";"";"";"40";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"34.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"13.3";"";"";"";"";"";"";
"23.06.2020 17:00";"33.0";"";"";"";"18";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"5.3";"";"";"";"";"";"";
"23.06.2020 14:00";"31.6";"";"";"";"20";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"6.3";"";"";"";"";"";"";
"23.06.2020 11:00";"30.0";"";"";"";"29";"Ветер, дующий с востока";"7";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"10.2";"";"";"";"";"";"";
"23.06.2020 08:00";"27.0";"";"";"";"34";"Ветер, дующий с юга";"2";"";"";"90  или более, но не 100%";" ";"";"";"23.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"9.8";"";"";"";"";"";"";
"23.06.2020 05:00";"25.0";"";"";"";"42";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"11.0";"";"";"";"";"";"";
"23.06.2020 02:00";"23.0";"";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.06.2020 23:00";"26.0";"";"";"";"52";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"22.06.2020 20:00";"23.0";"";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.06.2020 17:00";"39.2";"";"";"";"14";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"7.0";"";"";"";"";"";"";
"22.06.2020 14:00";"38.0";"";"";"";"14";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.8";"";"";"";"";"";"";
"22.06.2020 11:00";"33.2";"";"";"";"18";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.6";"";"";"";"";"";"";
"22.06.2020 08:00";"26.5";"";"";"";"28";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"16.5";"";"";"";"";"";"";"50.0";"6.5";"";"";"";"";"";"";
"22.06.2020 05:00";"17.0";"";"";"";"74";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"12.3";"";"";"";"";"";"";
"22.06.2020 02:00";"20.0";"";"";"";"71";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"14.5";"";"";"";"";"";"";
"21.06.2020 23:00";"23.0";"";"";"";"61";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"21.06.2020 20:00";"36.3";"";"";"";"29";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"40.0";"";"";"";"";"";"50.0";"15.4";"";"";"";"";"";"";
"21.06.2020 17:00";"39.0";"";"";"";"14";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"6.5";"";"";"";"";"";"";
"21.06.2020 14:00";"37.4";"";"";"";"13";"Ветер, дующий с запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"4.8";"";"";"";"";"";"";
"21.06.2020 11:00";"32.6";"";"";"";"20";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"6.7";"";"";"";"";"";"";
"21.06.2020 08:00";"25.0";"";"";"";"37";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"15.0";"";"";"";"";"";"";"50.0";"9.3";"";"";"";"";"";"";
"21.06.2020 05:00";"16.0";"";"";"";"76";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"11.8";"";"";"";"";"";"";
"21.06.2020 02:00";"21.0";"";"";"";"71";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"20.06.2020 23:00";"24.5";"";"";"";"50";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"20.06.2020 20:00";"27.6";"";"";"";"37";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"38.0";"";"";"";"";"";"50.0";"11.7";"";"";"";"";"";"";
"20.06.2020 17:00";"37.0";"";"";"";"14";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.0";"";"";"";"";"";"";
"20.06.2020 14:00";"36.0";"";"";"";"14";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"4.5";"";"";"";"";"";"";
"20.06.2020 11:00";"32.0";"";"";"";"20";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"6.2";"";"";"";"";"";"";
"20.06.2020 08:00";"24.0";"";"";"";"45";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"16.0";"";"";"";"";"";"";"50.0";"11.2";"";"";"";"";"";"";
"20.06.2020 05:00";"17.0";"";"";"";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"11.5";"";"";"";"";"";"";
"20.06.2020 02:00";"19.0";"";"";"";"51";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"19.06.2020 23:00";"24.0";"";"";"";"40";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"";"";"";"";"";"";
"19.06.2020 20:00";"30.0";"";"";"";"32";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"39.0";"";"";"";"";"";"50.0";"11.7";"";"";"";"";"";"";
"19.06.2020 17:00";"37.0";"";"";"";"15";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"6.7";"";"";"";"";"";"";
"19.06.2020 14:00";"37.6";"";"";"";"14";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.6";"";"";"";"";"";"";
"19.06.2020 11:00";"34.0";"";"";"";"21";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"9.0";"";"";"";"";"";"";
"19.06.2020 08:00";"27.0";"";"";"";"34";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"18.0";"";"";"";"";"";"";"50.0";"10.0";"";"";"";"";"";"";
"19.06.2020 05:00";"19.0";"";"";"";"61";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"11.3";"";"";"";"";"";"";
"19.06.2020 02:00";"24.0";"";"";"";"54";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"14.2";"";"";"";"";"";"";
"18.06.2020 23:00";"27.3";"";"";"";"40";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"";"";"";"";"";"";
"18.06.2020 20:00";"30.0";"";"";"";"32";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"39.0";"";"";"";"";"";"50.0";"11.4";"";"";"";"";"";"";
"18.06.2020 17:00";"28.3";"";"";"";"24";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.8";"";"";"";"";"";"";
"18.06.2020 14:00";"37.2";"";"";"";"12";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"3.0";"";"";"";"";"";"";
"18.06.2020 11:00";"33.0";"";"";"";"21";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"8.1";"";"";"";"";"";"";
"18.06.2020 08:00";"28.5";"";"";"";"36";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"20.0";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"12.2";"";"";"";"";"";"";
"18.06.2020 05:00";"21.0";"";"";"";"58";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"12.5";"";"";"";"";"";"";
